MONTH;YEAR;EDP ENERGIAS DE PORTUGAL;GALP ENERGIA SGPS;JERONIMO MARTINS;EDP RENOVAVEIS;BANCO COMR.PORTUGUES 'R';BANCO BPI;NAVIGATOR COMP;NOS SGPS;SONAE SGPS;ALTRI SGPS;CCT CORREIOS DE PORTUGAL;CORTICEIRA AMORIM;MOTA ENGIL SGPS;REN;SEMAPA;SONAE COM LIMITED DATA;CIMENTOS DE PORTL.SGPS;CIPAN LIMITED DATA;COFINA;COMPTA;CONDURIL ENGENHARIA LIMITED DATA;COPAM LIMITED DATA;ESTORIL SOL 'B';F RAMADA INVESTIMENTOS;FENALU LIMITED DATA;FUTEBOL CLUBE DO PORTO;GI.GLB.INTEL.TECHS.SGPS;IBERSOL - SGPS;IMMOBL.CON.GRAO-PARA;IMPRESA SGPS;INAPA;INTEL.SENSING ANYWHERE;LISGRAFICA;LITHO FORMAS PORTUGUESA LIMITED DATA;LUZ SAUDE;MARTIFER;MEDIA CAPITAL;MONTEPIO;NEXPONOR SICAFI REIT;NOVABASE;OLIVEIRA AND IRMAO LIMITED DATA;OREY ANTUNES;PATRIS INVESTIMENTOS;PHAROL SGPS;REDITUS;SAG GEST;SDC INVESTIMENTOS;SOCIETY AGUAS DA CURIA LIMITED DATA;SONAE CAPITAL;SONAE INDUSTRIA SGPS;SONAGI LIMITED DATA;SPORT LISBOA E BENFICA FUTEBOL;SPORTING CLUBE DE BRAGA;SPORTING LIMITED DATA;SUMOL COMPAL;TEIXEIRA DUARTE;TOYOTA CAETANO;TRANSINSULAR LIMITED DATA;VAA VISTA ALEGRE ATLANTI;BANCO SANTANDER (LIS);EURONEXT (LIS);ESTORIL SOL 'R'
6;2016;0.002727583;0.00700742;-0.007402185;-0.001180812;0.005110063;0.002680965;-0.015429831;-0.00251046;-0.0025;-0.022485946;-0.000131458;0.012824126;0.005291005;-0.003792188;-0.002384359;-0.003478261;-0.01038961;0;-0.007142857;0;0;0;0;-0.01600582;0;0;0;0.009405282;0;0.020661157;0.010309278;0;0;0;0;0.054726368;0;-0.003898635;0;-0.004975124;0;0;NA;-0.2578125;0;-0.078947368;0;0;0.014109347;-0.020408163;0;-0.012195122;0;0;0;-0.019047619;-0.070175439;0;0;-0.002491005;0;0
6;2016;0.003060184;0.013098649;0.014559659;0.001625536;0.03558858;0.00802139;0.036940299;0.018624161;0.025062657;0.022044728;0.022087825;0.026019201;-0.011695906;0.012561858;0.027724665;0.029668412;0;0;0;0;0;0;0;0.001848429;0;0.017857143;0;0;0;-0.028340081;0;0;0;0;0;-0.075471698;0;0;0;0;0;0;NA;0;0;0.014285714;0;0;0.013913043;0.020833333;0;0.012345679;0;0;0;-0.004854369;0;0;0;0.052391282;0;0
6;2016;-0.106779661;-0.033939394;-0.054952748;-0.025228681;-0.121978852;-0.041556145;-0.037063692;-0.105254489;-0.102689487;-0.06220694;-0.107666581;-0.048548956;-0.094674556;-0.058646617;-0.060465116;-0.004237288;-0.06824147;0;-0.010791367;0;-0.210526316;0;0;-0.005535055;0;0;0;-0.009811765;0;-0.0375;-0.071428571;0;0;0;0;0.005102041;0;-0.003913894;0;-0.015;0;0;NA;0.021052632;0.470588235;0.014084507;0;0;-0.046312178;-0.06122449;0;-0.034368071;0;0;0;-0.087804878;0;0;0;-0.177728242;0;0
6;2016;-0.025426945;-0.036386449;-0.011481481;-0.031784471;-0.027956989;0.004612546;-0.06651719;-0.010125184;-0.036784741;-0.044;0.010523281;-0.003563284;-0.065359477;-0.015974441;-0.043465347;-0.062978723;0.036619718;0;0;0;0;0;0.00617284;-0.016697588;0;0;0;-0.009897108;0;0.034632035;-0.010989011;0;0;0;0;-0.060913706;0;-0.001964637;0;0.005076142;0;-0.04;NA;-0.051546392;0;0.055555556;-0.1;-0.022900763;-0.053956835;-0.02173913;0;0.019517796;0;0.177419355;0;0.096256684;0;0;0;-0.037457005;0;0
6;2016;0.028426791;0.019097222;0.014612214;0.035485384;0.040265487;0.008264463;0.01601281;0.019713595;0.001414427;0.009414226;0.041226819;0.019739665;0.023776224;0.015422078;0.018528103;0.003633061;-0.013586957;0;0;0;0.033333333;0;0;0.009433962;-0.4;0;0;0;0;-0.025104603;0.011111111;0;0;0;0;0;0;-0.013779528;0;-0.000505051;0;0;NA;0.097826087;0;-0.065789474;0.111111111;0;0.038022814;0;0;0.013513514;0;0;0;0.004878049;0;0;0;0.011962085;0;0
6;2016;0.04165089;0.03407155;0.019202363;0.019625604;0.038281582;0;0.007092199;-0.004194784;0.026836158;0.005872193;-0.005343198;0.009398233;0.010928962;0.006794564;0.016260163;0.004524887;0.013774105;-0.153846154;0;0;0;0;0.006134969;-0.063364486;0;0;0;0.0249961;0;-0.017167382;0.021978022;0;0;0;0;0.07027027;0;0.00998004;0;-0.004547751;0;0;NA;0.03960396;0;0;0;0;-0.007326007;0.022222222;0;0.016666667;0;-0.150684932;0;-0.029126214;0;0;0;0.032559253;0;0
6;2016;0.001090513;0.029654036;0.026086957;0.003849571;-0.036870135;0.009107468;-0.016431925;-0.001831502;-0.030261348;-0.00206044;-0.020110193;0.001250695;0.005405405;0.005557761;-0.0099;0.018468468;0.010869565;0;0.014545455;0;0;0;0;0.025743365;0;0;0;0;0;0.008733624;0;0;0;0;0;0;0;0;0;0.005076142;0;0;NA;-0.00952381;0;0;-0.1;0;0.003690037;-0.02173913;0;0;0;0.129032258;0;-0.005;0;0;0;-0.020084628;0;0
7;2016;0.01016703;0.0004;0.004590395;0.001327434;0.027222459;-0.008122744;0.030230708;0.019082569;-0.007092199;0.049896765;-0.009277481;0.010270645;-0.005376344;0.026450849;0.018078982;0.012826183;-0.034946237;0;-0.025089606;0;0.032258065;0;0;0.023346304;0;0;0;0;0;0.017316017;0;0;0;0;0;-0.055555556;0;-0.009881423;0;0.008585859;0;0;NA;0.048076923;0;-0.056338028;0;0;0.007352941;0;0;0.001092896;0;0;0;-0.025125628;0.08490566;0;0;0.023394753;0;0
7;2016;0.005751258;-0.00119952;0.000351494;0.008395935;-0.010766046;0;-0.000772201;-0.007382067;-0.005714286;-0.000655523;-0.000567537;0.001511197;0.027027027;-0.000384615;0.00843254;-0.018340611;-0.011142061;0.181818182;-0.007352941;0;0;0;0;0;0;0;0;0.004881989;0;-0.004255319;0;0;0;0;0;0;0;0;0;-0.008512769;0;0;NA;0.064220183;0;-0.029850746;0.111111111;0;-0.020072993;0;0;-0.001091703;0;-0.071428571;-0.011363636;-0.020618557;0;0;0;-0.002832206;0;0
7;2016;-0.033595425;-0.023618895;0.002810963;-0.017966696;-0.037672666;0.005459509;-0.041731066;-0.02593869;-0.043103448;-0.043620859;-0.039750142;-0.000274348;-0.020394737;-0.016929588;-0.030004919;-0.012455516;0;0;0.018518519;0;0;0;0.006097561;0;0;0;0;-0.004858271;0;0;-0.032258065;0;0;0;0;-0.005347594;0;0;0;0.007575758;0;0;NA;0.060344828;0;0;0;0;0;-0.044444444;0;-0.016393443;-0.088888889;0;0;0.026315789;0;0;-0.125;-0.028663343;0;0
7;2016;-0.014792899;-0.023780238;-0.025928521;-0.003421092;-0.016963897;-0.00361991;-0.023790323;-0.023091248;-0.033033033;-0.00308642;0.014931993;-0.007546652;-0.030221625;0.009784736;-0.008924949;-0.009009009;-0.008450704;0;-0.014545455;0;0;0;-0.006060606;-0.002281369;0;0;0;0;0;-0.025641026;0.011111111;0;0;0;0;0.059139785;0;-0.001996008;0;-0.005012531;0;-0.125;NA;0.243902439;0;0;0;0;-0.037243948;0.023255814;0;0.052222222;0;0.123076923;0;0.025641026;0;0;0;-0.014739669;0;0
7;2016;0.033408408;0.016379672;0.00971223;0.006716418;0.017256637;0.004541326;0.002065262;0.020396493;0;-0.002407981;-0.007865987;0.005115443;0;0;0.008084323;0.045454545;-0.025568182;0;-0.018450185;0;0.0003125;0;0;0;0;0;-0.188;0.006345415;0;-0.021929825;0.032967033;0;0;0;0;-0.035532995;0;0;0;0.007052897;0;0.095238095;NA;0.058823529;0;-0.015384615;0;0;0.025145068;0.022727273;0;-0.034846885;0;-0.150684932;0;0;0;0;0;0.011962085;0;0
7;2016;0.002905921;0.016942149;0.011756323;-0.004002965;0.106568073;0.006329114;0.030090684;0.019241547;0.017080745;0.039310345;0.01673763;-0.006877579;0.024930748;-0.017054264;0.021723683;0;-0.043731778;0;-0.015037594;0;0;0;0;0.028963415;0;-0.052631579;0.137931034;-0.002908397;0;0.00896861;0.031914894;0;0;0;0;0.021052632;0;0.008;0;-0.014507254;0;0;NA;-0.049382716;-0.24;0.015625;0;0;0.005660377;0;0;0.002188184;0;0.048387097;0;-0.035;0;0;0.142857143;0.041417285;0;0
7;2016;0.035132198;0.019097928;0.005985915;0.024858589;0.060927673;0.005390836;0.022408964;0.014662757;0.044274809;0.024883875;0.009097473;0.014542936;0.025;0.019321767;0.034773969;-0.004347826;0.106707317;0;0.038167939;0;0;0;0;0.009259259;0;0.018518519;-0.017316017;0.0209082;0;0;0.082474227;0;0;0;0;-0.041237113;0;-0.007936508;0;0;0;0.043478261;NA;-0.012987013;0;0;-0.1;0;-0.003752345;0.066666667;0;0.004366812;0;0.015384615;0;0.015544041;0;0;0;0.014195402;0;0
7;2016;0.003848845;0.004385965;-0.005950298;0.01016703;0.033716191;-0.00178731;0.009784736;0.01734104;0.010233918;0.035933959;0.021894677;-0.006143345;-0.001318392;0.003094778;0.010081613;-0.008733624;-0.027548209;0;-0.007352941;0;0;0;0;-0.027522936;0;0;0.013215859;0;0;0;-0.019047619;0;0;0;-0.163636364;0.059139785;0;0;0;0.012182741;0;0.075;NA;-0.026315789;0;0;0.666666667;0;0.030131827;-0.020833333;0;0.001086957;0;0;0;0.035714286;0;0;0;0.061625205;0;0
7;2016;0.00592541;-0.001587932;-0.003521127;0.000718907;-0.088172043;0.00179051;0.003875969;-0.020241477;-0.002894356;-0.02125;-0.004901274;-0.009065934;-0.00330033;-0.003470883;-0.006653992;-0.025110132;0.033994334;0;0.007407407;0;0;0;0;-0.018867925;0;0;0;0.01904;0;-0.008888889;-0.009708738;0;0;0;0;0;0;0;0.937984496;-0.001504514;0;-0.069767442;NA;0.141891892;0;0;-0.066666667;0;-0.007312614;0;0;0.041259501;0;0;0;-0.034482759;0;0;0;-0.013184232;0;0
7;2016;0.007969508;0.0027833;0.003180212;-0.001436782;0.005110063;-0.00536193;0.021235521;0.009423704;-0.020319303;0.018837803;0.014072615;-0.000138619;0.071523179;0.008900929;0;0.038861274;0;0;-0.007352941;0;0.030927835;0;0;0;0;0;0;0;0;-0.004484305;0;0;0;0;0;-0.040609137;0;0.01;0;0.00100452;0;0;NA;0.130177515;0;-0.046153846;-0.071428571;0;-0.001841621;0.021276596;0;-0.01459854;0;0.242424242;0;-0.010204082;0;0;0;0.016037863;0;0
7;2016;0.00446889;0.005154639;-0.015850652;0.00028777;-0.025029331;0.011680144;-0.009451796;-0.006283662;-0.047407407;0.001253526;0.004024424;-0.004575073;0.040173053;-0.002301496;-0.020574163;-0.000434972;-0.038356164;0;-0.014814815;0;0;0;0;0;0;0;0;0;0;-0.018018018;0;0;0.5;0.129032258;0;0;0;-0.00990099;0;-0.000501756;0;0;NA;-0.073298429;0;0.048387097;0;0;-0.009225092;-0.041666667;0;0.014814815;0;-0.024390244;0;-0.010309278;0;0;0;0;0;0
7;2016;0.012320329;-0.006706114;0.005726557;0.003020713;-0.005214601;-0.012433393;0.015267176;0.010478771;-0.020217729;0.014397496;0.004008293;-0.002785515;0.022578728;0.005382545;0.011724475;-0.016536118;0.01994302;0;0;0;-0.03030303;0;0;0;0;0;-0.013043478;0;0;-0.004587156;0;0;-0.333333333;0;0;0.047619048;0;0.008;0;0.001506024;0;0;NA;-0.028248588;0;0;0;0;0.00744879;0;0;0.002085506;0;0;-0.079310345;-0.005208333;0;0;-0.125;0.007905664;0;0
7;2016;-0.011156187;0.009928515;0.011743772;0.000286821;-0.005241935;0.006294964;0.009022556;-0.004648668;0.046031746;0.008947856;0.00715859;0.001396648;-0.008715863;0.012237094;0.017865765;0.017256637;-0.005586592;0;-0.011278195;0;0;0;0;-0.003846154;0;0;0.017621145;0.028037593;0;0.004608295;-0.039215686;0;0.5;0;0.02173913;0;0;-0.043650794;0;0;0;0;NA;-0.081395349;0;-0.061538462;0;0;0.001848429;0;0;-0.041623309;0;-0.1375;0.029962547;0;-0.095652174;0;0.142857143;-0.013046349;0;0
7;2016;0.011965812;-0.007078254;-0.013366163;-0.005734767;0.015808675;0.00178731;0.001490313;0.006287049;0.037936267;-0.004892966;0.007107709;-0.0027894;0.013481829;0.001888931;0.00711575;0.03523271;-0.008426966;0;-0.030418251;0;0;0;0;0;0;0;-0.017316017;-0.018174678;0;0;0.020408163;0;0;0;0;-0.03030303;0;-0.004149378;0;0.002506266;0;0;NA;0.126582278;0;0;0;0;0;0;0;0.014115092;0;-0.115942029;0;-0.005235602;0;0;0;0.002622354;0;0
7;2016;0.005067568;-0.005940594;-0.005347594;0.003028118;0.035913807;-0.010704728;0.03125;0.024098536;-0.014619883;0.022433927;-0.002714441;0;-0.015037594;-0.004147813;0.020725389;0.007983193;0;0.230769231;-0.011764706;0;-0.046875;0;0;-0.002123552;0;0.036363636;0;0.001844444;0;-0.013761468;0;0;-0.333333333;0;0;0.005208333;0;0;0;0;0;0;NA;-0.005617978;0;0;0.230769231;0;0.014760148;0.02173913;0;0;0;0;0;0;0;0;0;0.039579386;0;0
7;2016;0.008403361;-0.001195219;0.008602151;0.003306498;0.005007704;0.006311993;0.02020202;-0.002963221;0.013353116;0;0.002721829;-0.000699301;-0.009395185;0.014767134;0.017535764;0.00041684;0;0;0.003968254;0;0;0;0;-0.003675759;0;0.140350877;0;0;0;-0.023255814;0;0;0;0;0;0.025906736;0;0;0;0;0;0;NA;0.016949153;0;-0.032786885;-0.0625;0;0.014545455;-0.021276596;0;0.003211991;0;0;0;0.005263158;0;0;0;-0.020307045;0;0
7;2016;0.013333333;-0.025927403;0.02061123;0.006018054;-0.034879264;-0.001792115;-0.00106082;0.01048951;-0.016105417;0.009918846;0.005428882;0.007697691;-0.008891523;0.005597015;0.014965986;-0.027083333;-0.011331445;0;-0.011857708;0;0;0;0;0;0;0;0.004405286;0;0;0.019047619;0;0;0;0;-0.080851064;-0.03030303;0;0;0;0.0095;0;0;NA;-0.005555556;0;0;0.333333333;0;0.007168459;0.02173913;0;0.020277481;0;0.032786885;-0.012121212;0.010471204;0;0;0;-0.012945153;0;0
7;2016;-0.006578947;0.003685504;0.013927577;0.013388406;0.005162828;-0.002692998;0.006725664;-0.000346021;0.013392857;0.021130952;-0.008639309;-0.002777778;0.016746411;-0.000371058;0.014298481;0;0.00286533;0.125;-0.008;0;0;0;0;0;0;0;-0.004385965;0.062850742;0;-0.014018692;0.07;0;0;0;0;0;0;0;0;-0.009410599;0;0;NA;0.011173184;0;-0.016949153;0.3;0;0.044483986;0;0;-0.006276151;0;0.047619048;0;0.010362694;0.105769231;0;-0.125;-0.007858338;0;0
7;2016;0.001655629;-0.001631987;0;0.007027407;-0.050967997;0.00630063;0.005274262;0.060401523;0.027900147;0.014573011;0.018518519;0.009749304;0.012941176;0.001113586;-0.005726872;-0.002141328;0.002857143;0.055555556;0.044354839;0;0;0;0.158536585;0;0;0.076923077;0;-0.008692204;0;0.028436019;0.065420561;0;0;0;0;0.197916667;0;-0.00625;0;0.005;0;0;NA;-0.011049724;0;0.120689655;0.692307692;0;0.008517888;0.042553191;0;0.005263158;0;0.060606061;-0.018404908;0.158974359;0;0;0;0.021139386;0;0
7;2016;-0.012561983;-0.011442583;0.021634615;-0.011304955;0.01623647;-0.006261181;-0.019587268;-0.010771993;-0.025714286;-0.010341856;-0.013368984;-0.006896552;-0.006387921;-0.0063033;-0.010190518;0.038197425;-0.031339031;0.052631579;0.073359073;0;0;0;-0.1;-0.000194175;0;-0.071428571;0;0.021484211;0;0.096774194;-0.035087719;0;0;0;0;-0.073913043;0;-0.004192872;0;-0.002487562;0;0;NA;0.016759777;0.368421053;0;-0.25;0;-0.02027027;0;0;-0.005235602;0;0;0.074375;-0.084070796;0;0;0;-0.028484578;0;0
7;2016;0.027117509;0.009508061;0.006722689;0.021880294;0.068824252;0.00360036;0.012843382;-0.011549249;0.020527859;0.006095791;0.015718157;0;0.002922268;0.014925373;0.005371531;-0.050847458;0.011764706;0.25;0;0;0.081967213;0;0;0;0;0.076923077;0.004405286;-0.012448347;0;-0.012605042;0.1;0;0;0;0;0.075117371;0;0;0;0.017456359;0;0;NA;-0.016483516;-0.115384615;0;0.060606061;-0.078125;0.017241379;0;0;-0.016842105;0;-0.057142857;-0.040139616;0.033816425;0;0;0;0.00534067;0;0
8;2016;0.002933507;0.018427518;0.012353923;-0.004696781;-0.054426984;-0.000896861;-0.009510391;0.004006009;-0.020114943;-0.023081362;0.003468517;0.01375;-0.009324009;-0.001470588;-0.007123776;0.06489547;0.002906977;0.08;-0.021582734;0;0;0;0;0.013789085;0;-0.185714286;0.00877193;0.047822775;0;-0.055319149;0.049586777;0;0;0;0;0.004366812;0;-0.002105263;0;0;0;0;NA;-0.016759777;0.130434783;0;-0.028571429;0;-0.016949153;0.020408163;0;0;0;0;-0.042424242;0.037383178;0;0;0;-0.005312299;0;0
8;2016;-0.025024374;-0.020506634;-0.006926121;-0.018459403;-0.052290231;-0.000897666;-0.015647226;-0.02078138;-0.032258065;-0.015357354;-0.009571922;0.022194821;0.014117647;-0.004418262;-0.037219731;-0.018404908;0.072463768;0;-0.007352941;0;0;0;0;0;0;0;0;-0.012448215;0;-0.040540541;-0.062992126;0;0;0;0;-0.086956522;0;0;0;0.004901961;0;0;NA;-0.034090909;0;0.307692308;-0.029411765;0;0;-0.02;0;0.02248394;0;0;-0.018987342;-0.031531532;0;0;0;-0.061336786;0;0
8;2016;-0.004;0.018062397;-0.006310196;-0.009049774;0.0106929;-0.002695418;0.000361272;-0.018845501;-0.004545455;-0.014697061;-0.017449664;0.024125452;-0.016821346;-0.004068047;0.017233349;-0.018333333;-0.059459459;-0.074074074;0;0;-0.087878788;0;0;-0.013409962;0;0;0;0;0;-0.018779343;0.058823529;0;0;0;0;0.047619048;0;0;-0.04;-0.004878049;0;0;NA;-0.029411765;0;-0.082352941;0.03030303;-0.177966102;0.001724138;-0.020408163;0.045751634;-0.032460733;0;0.015151515;-0.051612903;0.027906977;0.008695652;0;0;-0.005689655;0;0
8;2016;0.015394913;0.015725806;-0.010026738;0.001284247;0;-0.000900901;0.014806789;-0.00017304;-0.01065449;0.011872146;-0.00136612;0.016882607;0.02359882;0.005569996;0.003205128;0.014431239;-0.005747126;0.08;0;0;0;0;0;-0.00038835;0;0;0;0.03781538;0;-0.019138756;0.023809524;0;0;0;0;-0.022727273;0;0;0;0;0;0;NA;0.042424242;0;0;-0.088235294;0;0.024096386;0;0;0.018398268;0;0;0.020408163;-0.004524887;0.017241379;0;0;0.008583319;0;0
8;2016;0.007580751;0.007145693;0.007089804;0.003705287;-0.016081253;0.00270514;0.016014235;0.017999308;0.006153846;0.037304452;-0.061559508;0.023166023;0.025936599;-0.003323486;0.023733455;0.0041841;-0.028901734;0;0;0;0;0;0;0;0;0;-0.013043478;0.028751603;0;0.024390244;-0.03875969;0;0;0;0;0.023255814;0;0;0;0;0;0;NA;-0.01744186;0;-0.08974359;0.032258065;0;0.001680672;0.020833333;0;-0.002125399;0;0.014925373;0;-0.018181818;0;0;0;0.051004327;0;0
8;2016;0.00850507;0.005912495;-0.005363728;0.00028397;0.038709677;0.003597122;0.016462347;-0.004590275;0.036697248;0.014211137;-0.005539359;-0.011949686;0.012921348;0;0.001783326;-0.010416667;0.047619048;0.111111111;0;0;-0.003322259;0;0;-0.009324009;0;0.070175439;0;-0.016141677;0;0.004761905;0.008064516;0;0;0;0;-0.040909091;0;0.002109705;0;0;0;0;NA;0.00591716;0;0.042253521;0;0;0.006711409;0;0;0.02342918;0;-0.029411765;0;-0.074074074;0.084745763;0;0;0.010769105;0;0
8;2016;0.008108985;0.018025078;0.011459387;0.014620298;0.016149068;0.005376344;0.015851137;0.016396243;0.022123894;0.010866457;0.023746702;0.029662635;0.003327787;0.000370508;0.031152648;0.044210526;-0.039772727;-0.1;-0.003703704;0;0;0;0.315789474;0.02745098;0;0;0;-0.014793695;0;-0.018957346;0;0;0;0;0;0.037914692;0;0;0;0;0;0;NA;0.052941176;0;0.027027027;-0.125;0;0.046666667;0;0;-0.009365245;0;0;0;0.01;-0.015625;0;0;0.018665372;0;0
8;2016;-0.000965251;0.002309469;0.012995668;-0.006715165;0;-0.001782531;0.004748982;0.008065871;0.002886003;-0.00311174;0.010882016;0.018793274;-0.004975124;-0.002222222;0.01510574;0.068548387;-0.038461538;0.148148148;0.022304833;0;0;0;0;0.001908397;0;0;0;-0.025578563;-0.5;0.014492754;0.04;0;0;0;0;0;0;-0.002105263;0;0;0;-0.016666667;NA;-0.039106145;0;0.065789474;-0.107142857;0;0.003184713;0;0;0.008403361;0;0;0;-0.004950495;0;0;0.142857143;0;0;0
8;2016;0.002898551;0.008832565;0.005263158;0.014084507;0.010594947;0.005357143;0.004051317;0.000166694;0.001438849;0.013053348;0.004674221;0.000364078;-0.002777778;0.003340757;0.022534014;-0.00754717;-0.003076923;0.129032258;-0.007272727;0;0;0;0;-0.019047619;0;0;0;-0.03584;0;0;-0.046153846;0;0;0;0;-0.03652968;0;0.002109705;0;-0.000980392;0;0;NA;0.040697674;0;0.12345679;0;0;-0.001587302;-0.020408163;0;-0.007291667;0;0;0;0.009950249;0.015873016;0;0;0.002621405;0;0
8;2016;-0.002569043;0.015987819;-0.004581152;-0.005833333;-0.005241935;0.003552398;0.003362475;0;0.015804598;-0.001680672;0.004229522;0.010675725;0.005571031;0.008879023;0.002494802;0.102661597;0.049382716;0.085714286;0.025641026;0;0;0;0;0;0;0;0.004405286;0.001732078;0;-0.014285714;0.008064516;0;0;0;0;0.037914692;0;0;0;0.001472031;0;0;NA;-0.016759777;0;0.395604396;0;0;0.017488076;0.083333333;0;0.068205666;0;0;0;0.004926108;0;0;0;0;0;0
8;2016;-0.001609788;0.000374672;-0.006903353;-0.000279408;0;-0.000884956;-0.001005362;-0.0055;-0.016973126;0.011784512;-0.015442931;0.036850318;-0.00166205;-0.002566923;-0.005391954;-0.036206897;0;0.184210526;0.007142857;0;0;0;0;0.009708738;0;0;0;0.018119131;0;0.004830918;-0.016;0;0;0;0;0.00913242;0;-0.002105263;0;-0.000489956;0;0;NA;0.022727273;0;0.062992126;-0.04;0;0.0265625;0.076923077;0;0;0;0;0;0.107843137;0;0;0;-0.005229103;0;0
8;2016;-0.011286682;-0.004494382;-0.010592519;-0.011878144;-0.021078233;-0.008857396;-0.00167729;-0.015920898;-0.035971223;-0.013865779;-0.01654071;-0.014239407;-0.014983352;-0.010661765;-0.015846539;0.001788909;-0.029411765;0;0.014184397;0;0;0;0;-0.005769231;0;0.081967213;-0.013157895;0.008471215;0;0.004807692;-0.008130081;0;0.5;-0.1;0;0.009049774;0;0;0;0;0;-0.025423729;NA;0;0;-0.148148148;0.041666667;0;-0.02739726;-0.053571429;0;-0.059921415;0;0;0.066666667;-0.004424779;0;0;0;0;0;0
8;2016;-0.020547945;0.005267118;-0.021746403;-0.018667798;-0.026501035;-0.006255585;-0.001680108;-0.003576294;0.004477612;-0.008155231;-0.015658982;-0.014679977;-0.015211268;-0.012263099;-0.005932203;-0.045357143;-0.015151515;0;0;0;0.033333333;0;0.044444444;0;0;0;0.022222222;0.021015267;0;-0.004784689;-0.008196721;0;0;0;0;-0.013452915;0;0.002109705;0;0;0;-0.051304348;NA;0;0;0.095652174;0.04;0;-0.004694836;0;0.0625;-0.006269592;0;0;-0.00625;-0.044444444;0;0;-0.125;-0.020999814;0;0
8;2016;0.007326007;0.005239521;0.002735978;0.012393717;-0.016588686;0;0.00673174;0.00170911;0.004457652;0.014743408;0.011931065;-0.000476758;-0.002860412;-0.000752445;0.024296675;0.01010101;0;0;0.003496503;0;0;0;0;0;0;0.060606061;-0.017391304;0.004108642;0;-0.004807692;0.008264463;0;0;0;0;-0.013636364;-0.314381271;-0.002105263;0;0;0;-0.00091659;NA;-0.005555556;0;-0.047619048;0.346153846;0;0.003144654;0.018867925;0;0.050473186;0;0;-0.049685535;0.004651163;0;0;0.142857143;-0.005342228;0;0
8;2016;-0.011570248;-0.004095309;0.000341064;-0.009964413;-0.016868512;-0.000899281;-0.010364427;-0.016550077;0.034023669;-0.006146968;0.009315866;-0.021464345;-0.009179575;0;-0.007490637;-0.007407407;-0.003076923;-0.377777778;0;0;0;0;0;0.005802708;0;-0.071428571;0;-0.016386993;0;-0.009661836;0.024590164;0;0;0;0;0.004608295;0;0;0;0;0;0;NA;-0.016759777;0.115384615;-0.016666667;0;0;-0.014106583;-0.018518519;0;-0.039039039;0;0;-0.074123097;0.023148148;0;0;0;-0.026963658;0;0
8;2016;0.003344482;-0.015700935;0.0078418;0.001437815;0;0.0090009;0.003378378;0.002428869;0.034334764;0.012088839;-0.00418229;0.007799171;-0.011580776;0;-0.012159329;0;0;0;0.003484321;0;0;0;0.085106383;0;0;0;0;0;0;0.009756098;0;0;-0.333333333;0;0;0;0;0;0;-0.000980392;0;0;NA;0.022727273;-0.103448276;0;0.028571429;0;0.0063593;-0.018867925;0;-0.008333333;0;0;0.000714796;-0.009049774;0;0;0;0.013841412;0;0
8;2016;0.003333333;0;-0.00067659;-0.001866475;0.028596568;-0.001784121;0;0.002249913;-0.012448133;-0.004444444;-0.024619841;-0.036517533;-0.001757469;-0.006024096;0.002122241;0.01119403;0;0;0;0.090909091;0;0;0.137254902;0;0;0.169230769;-0.004424779;0.00833;0;-0.024154589;-0.016;0;0;0;0;-0.013761468;0;0;0;0;0;0;NA;0.011111111;0;0.008474576;0;0;-0.012638231;0.019230769;0;0;0;-0.045454545;0;0.050228311;0;0;0;0.032804554;0;0
8;2016;-0.000332226;-0.001139385;-0.009478673;0.013665132;-0.005560308;0;0.003703704;0.005871179;0.00140056;0.00390625;-0.007423905;-0.003890562;-0.007629108;-0.003787879;-0.004659043;0.007380074;0.018518519;0.5;0;0;0;0;0;-0.019230769;0;-0.013157895;0.004444444;0;0;-0.014851485;-0.040650407;0;0;0.079365079;0;-0.018604651;0;0.002109705;0;0;0;0;NA;-0.010989011;0;-0.025210084;-0.055555556;0;0.016;0;0;0.003151261;0;0;-0.002142857;0.013043478;0;0;0;0.023788499;0;0
8;2016;0;-0.004562738;-0.004784689;-0.004399035;0.011182796;-0.00714924;-0.00805099;-0.005321888;-0.001398601;-0.014174541;-0.02079282;-0.007181555;-0.009461857;-0.001140684;0.000851064;-0.014652015;0.054545455;0.071428571;0.003472222;0;0;0;0;0;0;0;0;-0.008261184;0;-0.020100503;0.033898305;0;0;0;0;0.023696682;0;-0.004210526;0;0;0;0;NA;0;0;-0.00862069;0.029411765;0;-0.009448819;-0.037735849;0;0.00104712;0;0;0;-0.038626609;0;0;0;-0.005148981;0;0
8;2016;0.000997009;0.00381971;-0.001373626;0.007554162;0;-0.00450045;0.003043625;0.015878495;0.00280112;0.00873978;0.008249313;-0.003807107;0.032835821;0;0;0.003717472;-0.048850575;0;0.006920415;0;0;0;0;0;0;-0.12;0;0;0;-0.015384615;0;0;0;0;0;-0.046296296;0;0;0;-0.001472031;0;0;NA;0.016666667;0;0.017391304;0;0;0.001589825;0;0;0.05125523;0;0;0.002147459;0.044642857;0;0;0;0.010377532;0;0
